volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
nnc1.0113307762,1888,1888,0,1888,,,80764,0.680551072845,1,1,325,AnonymousGhost,Weird tid-bits,locghost | teamred
njp.32101037977574,1807,1807,1771,1807,f,uk,71436,0.624217831691,1,1,329,"Dacre, Charlotte,",The libertine;,teamblack | pbgothic
nyp.33433082514302,1920,1920,0,1920,m,,66153,0.691443961792,1,1,324,"French, Joseph Lewis,",The best psychic stories,stew | locghost | teamred
uc2.ark+=13960=t1bk18j97,1914,1914,1871,1914,m,uk,17649,0.388827678542,0,1,329,"Bell, J. J.",The misadventures of Jose,teamblack | random
22054,1983,1983,1926,1983,m,us,52135,0.302976077232,0,1,329,"Coldsmith, Don,",Follow the wind,teamblack | chirandom
dul1.ark+=13960=t6446jc6s,1764,1764,0,1764,,uk,74146,0.380773265076,0,1,329,Anonymous4,The memoirs of Miss D'Arv,teamblack | random
uc2.ark+=13960=t7np1xq4d,1919,1919,0,1919,m,,48262,0.625859795631,1,1,329,"Pease, Howard,",Border ghost stories,stew | locghost | teamblack
uiuo.ark+=13960=t3xs6cp6m,1803,1803,1770,1803,f,uk,29561,0.398503766161,1,1,329,"Young, Mary Julia.","Right and wrong; or, The kinsmen of Naples",stew | stangothic | teamred
mdp.39015004274992,1846,1882,1804,1846,m,us,103938,0.633970268493,1,1,326,"Hawthorne, Nathaniel,",Mosses from an old manse,pbgothic | teamred
uc2.ark+=13960=t9c53g45j,1922,1922,0,1922,m,,66720,0.500026530186,1,1,324,"French, Joseph Lewis,",Masterpieces of mystery,locghost | teamblack | locdetmyst
nyp.33433074945779,1866,1873,1824,1866,m,uk,354875,0.449174805177,1,1,326,"Collins, Wilkie,",Armadale,sensation | pbgothic | teamred | stew
uiuo.ark+=13960=t2b85z60c,1818,1818,1775,1818,f,uk,53945,0.298639256158,1,1,325,"Austen, Jane,",Northanger Abbey,stew | lochorror | teamblack
23092,1989,1989,1937,1989,m,us,53684,0.331032592777,0,1,329,"Goldsborough, Robert,",The last coincidence,teamblack | chirandom | chimyst
uiuo.ark+=13960=t8pc3d497,1849,1849,1805,1849,m,au,76777,0.383387456935,0,1,329,"Harris, Alexander,",The emigrant family ;,teamblack | random
21620,1979,1979,1926,1979,m,us,95304,0.397461495787,0,1,329,"Gordon, Noah,",The Jerusalem diamond,chirandom | teamred
nnc1.0022035958,1888,1888,0,1888,,,74949,0.638633996191,1,1,325,AnonymousGhost,Weird tid-bits,stew | locghost | teamred
uc1.b287473,1818,1818,1769,1818,f,uk,65924,0.417891987167,0,1,327,"Opie, Amelia Alderson,",New tales,teamblack | random
nyp.33433051569915,1800,1803,1766,1800,m,ru,33446,0.541524483056,0,1,329,"Karamzin, Nikolaĭ Mikhaĭlovich,",Russian tales,random | teamred
njp.32101067641678,1878,1878,1812,1878,m,ge,72452,0.367842823235,0,1,329,"Auerbach, Berthold,",Landolin,random | teamred
uc1.b4101364,1863,1863,1815,1863,m,uk,84241,0.2907541411,0,1,329,"Trollope, Anthony,",Rachel Ray,random | teamred
nyp.33433074911771,1799,1799,1758,1799,f,uk,61242,0.649947641899,0,1,329,"Robinson, Mary Darby,",The false friend,random | teamred
njp.32101067634046,1833,1833,1793,1833,m,us,69300,0.411286732533,0,1,329,"Hall, James,",The soldier's bride and o,random | teamred
nyp.33433067303937,1807,1807,1763,1807,f,uk,140104,0.50075613852,1,1,327,"Roche, Regina Maria,","The discarded son; or, Haunt of the banditti",stangothic | teamred
uiuo.ark+=13960=t0ns19n7m,1801,1801,1852,1801,m,uk,39617,0.694357043069,1,1,329,"Moore, George,",Grasville Abbey,teamblack | stangothic
uc2.ark+=13960=t1sf2p11n,1867,1867,1814,1867,f,ge,237519,0.410956724179,0,1,329,"Mühlbach, L.",Marie Antoinette and her ,teamblack | random
uva.x030743237,1880,1880,1838,1880,m,us,51875,0.412588666542,0,1,329,"Scudder, Horace Elisha,",Doings of the Bodley fami,teamblack | random
nyp.33433074955331,1777,1777,0,1777,f,uk,35012,0.350071942528,0,1,329,Henrietta.,Letters from Henrietta to,teamblack | random
uiuo.ark+=13960=t7br98r5d,1810,1810,0,1810,f,uk,56547,0.50712109951,0,1,329,Anonymous6,"The adulteress ; or, anecdotes of two noble families",teamblack | random
23231,1989,1989,1954,1989,m,us,64330,0.303301428613,0,1,329,"Weinstein, Howard,",Power hungry,stew | teamblack | chiscifi | chirandom
uc1.b3324403,1860,1860,1827,1860,m,uk,85169,0.408604634271,0,1,329,"Lawrence, George A.",Sword and gown,random | teamred
mdp.39015005076883,1798,1887,1771,1798,m,us,80996,0.761826412018,1,1,329,"Brown, Charles Brockden,","Wieland; or, The transfor",pbgothic | teamred
nyp.33433074897426,1896,1913,1864,1896,m,uk,77723,0.428787980221,0,1,329,"Merrick, Leonard,",This stage of fools,random | teamred
mdp.39015005108595,1921,1921,0,1921,m,,109008,0.706081170468,1,1,329,"Rhys, Ernest,",The haunters & the haunte,locghost | teamred
nyp.33433082170576,1847,1847,1809,1847,m,us,46845,0.400095215053,0,1,328,"Arthur, T. S.",Lovers and husbands,random | teamred
nyp.33433074937610,1827,1830,1803,1827,m,uk,41813,0.584699315693,1,1,326,"Lytton, Edward Bulwer Lyt",Falkland,stew | teamblack | pbgothic
nyp.33433074866413,1898,1908,1865,1898,m,uk,129023,0.327923127707,0,1,327,"Kipling, Rudyard,",The day's work,random | teamred
mdp.39015051156498,1826,1826,1798,1826,m,uk,90728,0.479937318458,0,1,329,"Banim, John,",Tales,random | teamred
nyp.33433068179559,1918,1918,0,1918,m,,113803,0.689941311071,1,1,324,"French, Joseph Lewis,","Great ghost stories, sele",stew | locghost | teamblack
uc2.ark+=13960=t0ms3qz4m,1829,1829,1803,1829,m,uk,75398,0.405543808488,0,1,326,"Lytton, Edward Bulwer Lyt",Devereux,random | teamred
inu.30000042783591,1887,1887,0,1887,,,76476,0.661536275971,1,1,329,Anonymous3,Dreamland and ghostland,locghost | teamblack
uiuo.ark+=13960=t00z7jj1c,1823,1823,1788,1823,m,uk,43736,0.612794787747,1,1,329,"Gaspey, Thomas,","Other times; or, the monks of Leadenhall",teamblack | stangothic
njp.32101067301786,1922,1922,0,1922,m,,21818,0.706298296516,1,1,329,"Munford, George Frederick",Ghosts and legends of Sou,stew | locghost | teamblack
mdp.39015024230610,1785,1785,1746,1785,f,fr,35170,0.290694582288,0,1,329,"Genlis, Stéphanie Félicité",Tales of the castle;,random | teamred
uc1.b250120,1803,1803,0,1803,,,94258,0.360507804947,0,1,329,Anonymous0,Letters of Miss Riversdale,teamblack | random
10911,1948,1948,0,1948,m,us,81674,0.481068327164,0,1,329,"Queen, Ellery,",Ten days' wonder,stew | det100 | cozy | teamblack | chirandom | chimyst
nyp.33433074870282,1907,1907,1861,1907,m,uk,108516,0.346073671843,0,1,329,"Hewlett, Maurice,",The stooping lady,random | teamred
uc2.ark+=13960=t0xp6w75n,1912,1912,1878,1912,m,us,12097,0.157539117026,0,1,329,"Rose, William Ganson,",Putting Marshville on the,teamblack | random
21542,1978,1978,1947,1978,m,us,470695,0.475091520135,1,1,327,"King, Stephen,",The stand,stew | teamred | chihorror
11396,1933,1933,1879,1933,f,au,58530,0.458142241136,0,1,329,"Franklin, Miles,",Bring the monkey,chirandom | teamred | chimyst
nyp.33433075732655,1921,1921,0,1921,,,96584,0.572861243942,1,1,329,AnonymousGhost3,Humorous ghost stories,stew | locghost | teamred
uc1.b250127,1864,1864,1814,1864,m,uk,66648,0.540303762701,1,1,326,"Le Fanu, Joseph Sheridan,",Uncle Silas,sensation | pbgothic | teamred | stew
21686,1980,1980,0,1980,f,us,157033,0.399959392316,1,1,328,"Andrews, V. C.  (Virginia",Petals on the wind,teamred | chihorror
uc1.b248234,1803,1803,0,1803,,,60332,0.399239694194,0,1,329,Anonymous7,"Barbara Markham; or, The profligate requited;",teamblack | random
uiuo.ark+=13960=t09w14g77,1818,1818,1775,1818,f,uk,48661,0.298895389079,1,1,325,"Austen, Jane,",Northanger Abbey,lochorror | teamblack
nyp.33433074954979,1802,1802,0,1802,f,uk,57901,0.375404947972,0,1,329,"Cullen, Margaret.",Home,random | teamred
uc2.ark+=13960=t82j6cs08,1807,1807,1755,1807,f,uk,27212,0.435512361791,0,1,329,"Grant, Anne MacVicar,",Letters from the mountain,teamblack | random
ien.35556027278860,1912,1912,0,1912,m,,69599,0.663703687339,1,1,329,"Gowans, Adam L.",Famous ghost-stories by E,locghost | teamblack
StokerDracula1897,1897,1897,1847,1897,m,uk,161696,0.593344629223,1,1,329,"Stoker, Bram,",Dracula,stew | teamblack | pbgothic
nyp.33433079897819,1892,1892,1842,1892,m,us,28898,0.580796285481,0,1,326,"Bierce, Ambrose,",The monk and the hangman',teamblack | random
mdp.39015021250124,1794,1794,0,1794,f,uk,88136,0.38179186987,0,1,328,"Bennett, Anna Maria,","Ellen, Countess of Castle Howel",random | teamred
22678,1987,1987,1944,1987,m,us,49175,0.402975783701,0,1,329,"Friedman, Kinky,",A case of Lone Star,chirandom | teamred | chimyst
20727,1967,1967,1913,1967,f,us,48630,0.421758243289,0,1,329,"Braun, Lilian Jackson,",The cat who ate Danish mo,teamblack | chirandom | chimyst
nyp.33433075737753,1890,1891,1848,1890,m,ah,67598,0.412255379772,0,1,329,"Franzos, Karl Emil,",Judith Trachtenberg,random | teamred
uiuo.ark+=13960=t8w95tz11,1803,1803,1772,1803,m,uk,55051,0.603288192622,1,1,329,"Walker, George,",Don Raphael,stangothic | teamred
22498,1986,1986,1946,1986,m,us,122225,0.459947696021,1,1,329,"Foster, Alan Dean,",Into the out of,stew | chiscifi | teamred | chihorror
coo.31924014157121,1891,1908,1854,1891,m,uk,90578,0.466292231495,1,1,329,"Wilde, Oscar,",The picture of Dorian Gra,teamblack | pbgothic
uiuo.ark+=13960=t1gh9v49g,1803,1807,1780,1803,f,uk,62256,0.609152424759,1,1,325,"Cuthbertson, Catherine.",Romance of the Pyrenees,stew | teamblack | stangothic
mdp.39015063967478,1820,1820,1779,1820,m,uk,49039,0.644250682955,0,1,328,"Galt, John,",The earthquake;,teamblack | random
uc1.b316144,1832,1832,1796,1832,m,ge,75165,0.427884458996,0,1,329,"Spindler, Carl,",The Jew,teamblack | random
uc1.b3326097,1840,1840,1788,1840,m,uk,198248,0.43868309509,0,1,329,"Hook, Theodore Edward,","Cousin Geoffrey, the old ",random | teamred
4708,1922,1922,1868,1922,m,us,117054,0.240023969407,0,1,329,"Masters, Edgar Lee,",Children of the market pl,chirandom | teamred
uva.x000885514,1893,1903,1842,1893,m,us,69854,0.609193990858,1,1,326,"Bierce, Ambrose,",Can such things be?,teamblack | pbgothic
4599,1921,1921,1894,1921,m,us,26593,0.432389420932,0,1,329,"Nathan, Robert,",Autumn,chirandom | teamred
uiuo.ark+=13960=t2j683k08,1850,1850,1814,1850,m,uk,987307,0.523689874602,1,1,327,"Reynolds, George W. M.",The mysteries of the cour,teamblack | pbgothic
uiuo.ark+=13960=t42r4bj1d,1867,1867,1830,1867,m,uk,52352,0.389761064427,0,1,329,"Kirkus, William,",Only to be married,teamblack | random
uc2.ark+=13960=t5x63bm4w,1913,1913,1872,1913,f,us,59603,0.32464050094,0,1,329,"Daviess, Maria Thompson.",The tinder-box,teamblack | random
njp.32101068177102,1801,1803,1774,1801,m,uk,48817,0.386824962777,0,1,328,"Du Bois, Edward,",Old Nick;,random | teamred
23059,1989,1989,1940,1989,m,us,92668,0.493326165027,1,1,329,"Cook, Robin,",Mutation,stew | chiscifi | teamred | chihorror
uiuo.ark+=13960=t5z615j7x,1812,1812,0,1812,f,uk,41448,0.736179432665,1,1,329,"Stanhope, Louisa Sidney.",The confessional of Valombre,stew | stangothic | teamred
uiuo.ark+=13960=t95723s7x,1812,1812,0,1812,f,uk,43942,0.256661363537,0,1,329,"Byron, Medora Gordon.",The Englishman,teamblack | random
nyp.33433074868807,1838,1838,1799,1838,m,uk,106538,0.505119797428,0,1,327,"James, G. P. R.",The robber,random | teamred
uc1.b4104774,1895,1896,1855,1895,f,uk,196793,0.430922353318,1,1,329,"Corelli, Marie,",The sorrows of Satan;,pbgothic | teamred
uc2.ark+=13960=t2r49vz0v,1851,1883,1804,1851,m,us,128129,0.550619769182,1,1,326,"Hawthorne, Nathaniel,",The house of the seven ga,teamblack | pbgothic
njp.32101068601341,1843,1884,1809,1843,m,us,110186,0.715075074829,1,1,329,"Poe, Edgar Allan,",Tales by Edgar Allan Poe,pbgothic | teamred
20136,1954,1954,1916,1954,m,us,106734,0.507325498874,0,1,329,"Foote, Shelby,",Jordan County,chirandom | teamred
uva.x000960744,1820,1873,1783,1820,m,us,41943,0.569695896568,1,1,328,"Irving, Washington,",The sketch-book of Geoffr,teamblack | pbgothic
mdp.39076006220979,1847,1907,1816,1847,f,uk,109901,0.529640736139,1,1,327,"Brontë, Charlotte,",Jane Eyre,stew | pbgothic | teamred
mdp.39015063556271,1818,1818,1769,1818,f,uk,66774,0.406295715304,0,1,327,"Opie, Amelia Alderson,",New tales,random | teamred
uc1.b254212,1821,1821,0,1821,f,uk,56418,0.528438184618,0,1,329,"Varty-Smith, Augusta A.",Matthew Tindale,random | teamred
nyp.33433074864889,1888,1888,1836,1888,m,uk,116385,0.455299253277,0,1,329,"Goodman, E. J.",Too curious,supernatural | random | teamred
uva.x000498882,1794,1856,1756,1794,m,uk,157839,0.455381245981,1,1,328,"Godwin, William,",The adventures of Caleb W,stew | pbgothic | teamred
uc2.ark+=13960=t7pn9035n,1918,1918,1886,1918,m,uk,69256,0.480314342578,0,1,329,"Webster, F. A. M.",The hound of Cullan,random | teamred
nyp.33433074911508,1788,1788,1749,1788,f,uk,56902,0.432167253692,1,1,328,"Smith, Charlotte,",Emmeline,stew | pbgothic | teamred
mdp.39015030996832,1834,1878,1805,1834,m,uk,197399,0.567662248358,1,1,327,"Ainsworth, William Harris",Rookwood,stangothic | teamred | newgate
nyp.33433074911532,1788,1788,1749,1788,f,uk,87648,0.459826329504,1,1,328,"Smith, Charlotte,",Emmeline,stew | teamblack | pbgothic
uc1.b250128,1864,1864,1814,1864,m,uk,66557,0.474577498217,1,1,326,"Le Fanu, Joseph Sheridan,",Uncle Silas,sensation | teamblack | pbgothic | stew
mdp.39015030365178,1903,1904,1842,1903,m,fr,5384,0.491672255675,0,1,329,"Lafargue, Paul,",The sale of an appetite,teamblack | random
uiuo.ark+=13960=t2988vx2b,1802,1802,0,1802,m,uk,22437,0.716103324975,1,1,329,"Melville, Theodore.","The white knight, or, The monastery of Morne",teamblack | stangothic
nyp.33433074866686,1888,1898,1865,1888,m,uk,73851,0.356211335616,1,1,327,"Kipling, Rudyard,",Plain tales from the hill,stew | teamblack | pbgothic
hvd.hwkdax,1803,1803,1757,1803,f,uk,73494,0.625870847382,0,1,329,"Lee, Harriet,",Canterbury tales,random | teamred
njp.32101013133523,1813,1813,1763,1813,f,uk,47794,0.464050638242,1,1,327,"Roche, Regina Maria,",The monastery of St. Columb;,stangothic | teamred
uc2.ark+=13960=t9862rx2r,1858,1874,1824,1858,m,uk,35671,0.736776670617,1,1,328,"MacDonald, George,",Phantastes,teamblack | pbgothic
njp.32101074629542,1790,1790,1747,1790,m,fr,57976,0.414694360848,0,1,329,"Lavallée, Joseph,",The negro equalled by few,teamblack | random
21104,1959,1973,1909,1959,m,us,51395,0.580111936357,0,1,329,"Himes, Chester B.",The crazy kill,hardboiled | chirandom | teamred | chimyst
uc1.31822033251729,1922,1922,1883,1922,m,au,31927,0.399182022859,0,1,329,"Forrest, Michael D",Father Justin,random | teamred
21318,1976,1976,0,1976,m,us,117552,0.528608720095,1,1,329,"Farris, John,",The fury,stew | teamblack | chihorror
mdp.39015063994266,1832,1832,1779,1832,m,uk,61916,0.398327214126,0,1,328,"Galt, John,",Stanley Buxton;,random | teamred
21920,1982,1982,0,1982,f,us,138658,0.46561238264,1,1,328,"Andrews, V. C.  (Virginia",My sweet Audrina,stew | teamblack | chihorror
20743,1967,1967,1929,1967,m,us,60089,0.42202014923,1,1,328,"Levin, Ira,",Rosemary's baby,stew | teamblack | pbgothic | chihorror
uiuo.ark+=13960=t1ng5958h,1823,1823,0,1823,f,uk,36208,0.480962030016,1,1,329,"Sullivan, Mary Ann.","Owen Castle, or, Which is the heroine?",stangothic | teamred
uiuo.ark+=13960=t6251zn27,1810,1810,1780,1810,f,uk,79148,0.548019025861,1,1,325,"Cuthbertson, Catherine.",Forest of Montalbano,teamblack | stangothic
mdp.39015063759552,1816,1820,1772,1816,f,uk,104379,0.411973035001,0,1,329,"Burney, Sarah Harriet,",Tales of fancy,random | teamred
mdp.39015000551799,1838,1867,1812,1838,m,uk,206620,0.526530602081,1,1,325,"Dickens, Charles,",Oliver Twist,stew | pbgothic | teamred
uc1.b3575698,1826,1826,1764,1826,f,uk,16607,0.618770868463,1,1,323,"Radcliffe, Ann Ward,",Gaston de Blondeville,stew | pbgothic | teamred
nnc1.cu58506756,1791,1795,1764,1791,f,uk,161683,0.655872702029,1,1,323,"Radcliffe, Ann Ward,",The romance of the forest,stew | teamblack | pbgothic
nyp.33433076060080,1910,1914,1873,1910,m,us,145372,0.250254920945,0,1,329,"Palmer, Frederick,",The big fellow,teamblack | random
23126,1989,1989,1950,1989,f,us,105085,0.468560407707,1,1,329,"Lackey, Mercedes,",Burning water,chihorror | teamblack | chimyst | chifantasy
nnc1.1002330709,1794,1794,1748,1794,m,uk,19893,0.530669219045,0,1,329,"Moser, Joseph,",Turkish tales,random | teamred
njp.32101067487007,1764,1811,1717,1764,m,uk,54620,0.543161911826,1,1,329,"Walpole, Horace,",The castle of Otranto;,stew | pbgothic | teamred
uiuo.ark+=13960=t8nc69j1b,1803,1803,1780,1803,f,uk,66013,0.70020772929,1,1,325,"Cuthbertson, Catherine.",Romance of the Pyrenees,teamblack | stangothic
uc2.ark+=13960=t2h70nx9q,1858,1874,1824,1858,m,uk,38415,0.768246581695,1,1,328,"MacDonald, George,",Phantastes,stew | teamblack | pbgothic
uc1.b3324205,1906,1913,1867,1906,m,uk,132533,0.452615661013,0,1,329,"Cullum, Ridgwell,",The night-riders;,teamblack | random
inu.30000007695723,1872,1886,1814,1872,m,uk,135386,0.632072775614,1,1,326,"Le Fanu, Joseph Sheridan,",In a glass darkly,stew | teamblack | pbgothic
22894,1988,1988,1945,1988,m,us,67320,0.387460112573,0,1,329,"Grissom, Ken,",Drop-off,stew | teamblack | chirandom | chimyst
dul1.ark+=13960=t0tq6sw6t,1807,1807,0,1807,f,uk,37004,0.387009759303,0,1,328,"Bayfield, E. G.,",A winter in Bath,random | teamred
coo.31924013476498,1885,1912,1856,1885,m,uk,65778,0.489618565752,1,1,329,"Haggard, H. Rider",King Solomon's mines,pbgothic | teamred
nyp.33433082514187,1848,1848,0,1848,m,,159733,0.703206314912,1,1,329,"St. Clair, Henry.","Tales of terror; or, The ",stew | locghost | teamred
uc2.ark+=13960=t48p64044,1894,1894,1832,1894,m,uk,140615,0.338995660784,0,1,329,"Henty, G. A.",When London burned,teamblack | random
uiuo.ark+=13960=t3jw90j80,1818,1818,1778,1818,f,uk,55572,0.640516749643,1,1,329,"Porter, Anna Maria,",The fast of St. Magdalen,teamblack | stangothic
10923,1948,1948,1908,1948,m,us,91373,0.743300478079,1,1,329,"Williamson, Jack,",Darker than you think,chihorror | teamblack | chiscifi | chifantasy
uiuo.ark+=13960=t9f481w8n,1809,1809,0,1809,f,uk,71596,0.648581614146,1,1,328,"Frances, Sophia L.","Angelo Guicciardini, or, The bandit of the Alps",stangothic | teamred
uc1.31158008377706,1818,1922,1775,1818,f,uk,91101,0.375049288283,1,1,325,"Austen, Jane,",Northanger abbey,teamblack | pbgothic
nnc1.0111708131,1888,1888,0,1888,,,76488,0.737644039562,1,1,325,AnonymousGhost,Weird tid-bits,stew | locghost | teamblack
10922,1948,1948,1897,1948,m,us,78899,0.307263822205,0,1,329,"Wilder, Thornton,",The ides of March,chirandom | teamred
nyp.33433074937446,1832,1832,1804,1832,m,uk,59574,0.553332135608,0,1,328,"Disraeli, Benjamin,",Contarini Fleming;,random | teamred
umn.31951002081141q,1826,1826,0,1826,,uk,425660,0.636548488647,1,1,329,Anonymous2,Legends of terror!,stew | locghost | teamred
20794,1968,1968,1927,1968,f,us,66342,0.569195182897,0,1,329,"Peters, Elizabeth,",The jackal's head,teamblack | chirandom
mdp.49015001286492,1853,1905,1816,1853,f,uk,234483,0.49640087364,1,1,327,"Brontë, Charlotte,",Villette,teamblack | pbgothic
uiuo.ark+=13960=t4km00443,1818,1818,1775,1818,f,uk,45337,0.298329142279,1,1,325,"Austen, Jane,",Northanger Abbey,stew | lochorror | teamred
21967,1982,1982,1911,1982,m,us,390854,0.423519517556,0,1,329,"Hubbard, L. Ron,",Battlefield earth,chiscifi | chirandom | teamred
uc1.b3290572,1827,1827,1765,1827,m,uk,76939,0.315720348378,0,1,329,"Ward, R. Plumer",De Vere,teamblack | random
